word,mat_1,mat_2,mat_3,mat_4,mat_5,mat_6,mat_7,mat_8,mat_9,mat_10,mat_11,mat_12,mat_13,mat_14,mat_15,mat_16,mat_17,mat_18,mat_19,mat_20,mat_21,mat_22,mat_23,mat_24,mat_25,mat_26,mat_27,mat_28,mat_29,mat_30,mat_31,mat_32,mat_33,mat_34,mat_35,mat_36
pseudointellectual,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.727272727272727,0,0.75,1,0.454545454545455,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.272727272727273,0,0.375,1,0.454545454545455,0,0.636363636363636,0,0.1,0.5,0.9,0.5
pseudomenstruation,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.875,1,0.272727272727273,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
pseudomilitaristic,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.875,1,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.454545454545455,0,0.1,0.5,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
pseudomiraculously,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.875,1,0.727272727272727,0,0.363636363636364,0,0.1,0.5,0.375,1,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
pseudomonastically,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.875,1,0.818181818181818,0,0.75,1,0.1,0.5,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
pseudomultilocular,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.875,1,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.727272727272727,0,0.9,0.5,0.818181818181818,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.363636363636364,0
pseudomultiseptate,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.875,1,0.636363636363636,0,0.9,0.5,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.272727272727273,0,0.909090909090909,0,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.272727272727273,0
pseudoneuropterous,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.75,1,0.272727272727273,0,0.636363636363636,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
pseudoorthorhombic,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.818181818181818,0,0.363636363636364,0,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.875,1,0.625,1,0.727272727272727,0,0.375,1
pseudopelletierine,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.75,1,0.272727272727273,0
pseudophellandrene,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.9,0.5,0.9,0.5,0.1,0.5,0.75,1,0.3,0.5,0.363636363636364,0,0.272727272727273,0,0.75,1,0.272727272727273,0
pseudophenanthrene,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.272727272727273,0,0.75,1,0.1,0.5,0.75,1,0.454545454545455,0,0.6,0.5,0.363636363636364,0,0.272727272727273,0,0.75,1,0.272727272727273,0
pseudoprofessional,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.4,0.5,0.272727272727273,0,0.2,0.5,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5
pseudoprofessorial,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.4,0.5,0.272727272727273,0,0.2,0.5,0.2,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.1,0.5,0.9,0.5
pseudoprosperously,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.9,0.5,0.545454545454545,0
pseudoreminiscence,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.272727272727273,0,0.875,1,0.727272727272727,0,0.75,1,0.727272727272727,0,0.2,0.5,0.375,1,0.272727272727273,0,0.75,1,0.375,1,0.272727272727273,0
pseudorhombohedral,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.875,1,0.625,1,0.818181818181818,0,0.6,0.5,0.272727272727273,0,0.3,0.5,0.363636363636364,0,0.1,0.5,0.9,0.5
pseudoromantically,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
pseudosacrilegious,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.2,0.5,0.1,0.5,0.375,1,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.272727272727273,0,0.5,0.5,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5
pseudosemantically,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.875,1,0.1,0.5,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
pseudostereoscopic,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.818181818181818,0,0.2,0.5,0.375,1,0.818181818181818,0,0.909090909090909,0,0.727272727272727,0,0.375,1
pseudotuberculosis,0.909090909090909,0,0.2,0.5,0.272727272727273,0,0.636363636363636,0,0.3,0.5,0.818181818181818,0,0.454545454545455,0,0.636363636363636,0,0.625,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.9,0.5,0.818181818181818,0,0.2,0.5,0.727272727272727,0,0.2,0.5
psychoanalytically,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.1,0.5,0.75,1,0.1,0.5,0.9,0.5,0.545454545454545,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
psychobiochemistry,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.375,1,0.6,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.545454545454545,0
psychogalvanometer,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.5,0.5,0.1,0.5,0.9,0.5,0.5,1,0.1,0.5,0.75,1,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0
psychoneurological,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.75,1,0.272727272727273,0,0.636363636363636,0,0.363636363636364,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
psychopannychistic,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.75,1,0.75,1,0.545454545454545,0,0.375,1,0.6,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1
psychopathological,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5
psychopharmacology,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.363636363636364,0,0.875,1,0.1,0.5,0.375,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.545454545454545,0
psychophysiologist,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.2,0.5,0.727272727272727,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
psychophonasthenia,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.75,1,0.1,0.5,0.2,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.75,1,0.727272727272727,0,0.1,0.5
psychoprophylactic,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.363636363636364,0,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.1,0.5,0.375,1,0.454545454545455,0,0.727272727272727,0,0.375,1
psychorhythmically,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.6,0.5,0.545454545454545,0,0.454545454545455,0,0.6,0.5,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
psychotechnologist,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.454545454545455,0,0.272727272727273,0,0.375,1,0.6,0.5,0.75,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0
psychotherapeutics,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.375,1,0.2,0.5
psychotherapeutist,0.909090909090909,0,0.2,0.5,0.545454545454545,0,0.375,1,0.6,0.5,0.818181818181818,0,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.272727272727273,0,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5,0.454545454545455,0
pteridospermaphyta,0.909090909090909,0,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.3,0.5,0.818181818181818,0,0.2,0.5,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.875,1,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.454545454545455,0,0.1,0.5
quadratomandibular,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.3,0.5,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.875,1,0.1,0.5,0.75,1,0.3,0.5,0.727272727272727,0,0.625,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.363636363636364,0
quadricotyledonous,0.0909090909090909,0,0.636363636363636,0,0.1,0.5,0.3,0.5,0.363636363636364,0,0.727272727272727,0,0.375,1,0.818181818181818,0,0.454545454545455,0,0.545454545454545,0,0.9,0.5,0.272727272727273,0,0.3,0.5,0.818181818181818,0,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5
quicksilverishness,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.375,1,0.8,0.5,0.2,0.5,0.727272727272727,0,0.9,0.5,0.5,1,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.2,0.5,0.6,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
quinquetuberculate,0.0909090909090909,0,0.636363636363636,0,0.727272727272727,0,0.75,1,0.0909090909090909,0,0.636363636363636,0,0.272727272727273,0,0.454545454545455,0,0.636363636363636,0,0.625,1,0.272727272727273,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
radiocinematograph,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.375,1,0.727272727272727,0,0.75,1,0.272727272727273,0,0.875,1,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5
radiocommunication,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.375,1,0.818181818181818,0,0.875,1,0.875,1,0.636363636363636,0,0.75,1,0.727272727272727,0,0.375,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
radiometallography,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0
radiosensitivities,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.2,0.5,0.272727272727273,0,0.75,1,0.2,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.5,1,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.272727272727273,0,0.2,0.5
radiosterilization,0.363636363636364,0,0.1,0.5,0.3,0.5,0.727272727272727,0,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.9,0.5,0.727272727272727,0,0.125,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
reconstructiveness,0.363636363636364,0,0.272727272727273,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.454545454545455,0,0.363636363636364,0,0.636363636363636,0,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
repandodenticulate,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.1,0.5,0.75,1,0.3,0.5,0.818181818181818,0,0.3,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.375,1,0.636363636363636,0,0.9,0.5,0.1,0.5,0.454545454545455,0,0.272727272727273,0
representationally,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
representativeness,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
representativeship,0.363636363636364,0,0.272727272727273,0,0.909090909090909,0,0.363636363636364,0,0.272727272727273,0,0.2,0.5,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.2,0.5,0.6,0.5,0.727272727272727,0,0.909090909090909,0
retinochorioiditis,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.727272727272727,0,0.75,1,0.818181818181818,0,0.375,1,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
retroconsciousness,0.363636363636364,0,0.272727272727273,0,0.454545454545455,0,0.363636363636364,0,0.818181818181818,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.375,1,0.727272727272727,0,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
rhodobacterioideae,0.363636363636364,0,0.6,0.5,0.818181818181818,0,0.3,0.5,0.818181818181818,0,0.625,1,0.1,0.5,0.375,1,0.454545454545455,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.272727272727273,0,0.1,0.5,0.272727272727273,0
roentgenologically,0.363636363636364,0,0.818181818181818,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.5,0.5,0.272727272727273,0,0.75,1,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
saccharometabolism,0.2,0.5,0.1,0.5,0.375,1,0.375,1,0.6,0.5,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.625,1,0.818181818181818,0,0.9,0.5,0.727272727272727,0,0.2,0.5,0.875,1
saccharomycetaceae,0.2,0.5,0.1,0.5,0.375,1,0.375,1,0.6,0.5,0.1,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.545454545454545,0,0.375,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.375,1,0.272727272727273,0,0.1,0.5,0.272727272727273,0
salpingopharyngeal,0.2,0.5,0.1,0.5,0.9,0.5,0.909090909090909,0,0.727272727272727,0,0.75,1,0.5,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.272727272727273,0,0.1,0.5,0.9,0.5
salpingopharyngeus,0.2,0.5,0.1,0.5,0.9,0.5,0.909090909090909,0,0.727272727272727,0,0.75,1,0.5,0.5,0.818181818181818,0,0.909090909090909,0,0.6,0.5,0.1,0.5,0.363636363636364,0,0.545454545454545,0,0.75,1,0.5,0.5,0.272727272727273,0,0.636363636363636,0,0.2,0.5
salpingostaphyline,0.2,0.5,0.1,0.5,0.9,0.5,0.909090909090909,0,0.727272727272727,0,0.75,1,0.5,0.5,0.818181818181818,0,0.2,0.5,0.454545454545455,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.545454545454545,0,0.9,0.5,0.727272727272727,0,0.75,1,0.272727272727273,0
sarcoenchondromata,0.2,0.5,0.1,0.5,0.363636363636364,0,0.375,1,0.818181818181818,0,0.272727272727273,0,0.75,1,0.375,1,0.6,0.5,0.818181818181818,0,0.75,1,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.875,1,0.1,0.5,0.454545454545455,0,0.1,0.5
schopenhauereanism,0.2,0.5,0.375,1,0.6,0.5,0.818181818181818,0,0.909090909090909,0,0.272727272727273,0,0.75,1,0.6,0.5,0.1,0.5,0.636363636363636,0,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.1,0.5,0.75,1,0.727272727272727,0,0.2,0.5,0.875,1
sclerochorioiditis,0.2,0.5,0.375,1,0.9,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.375,1,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.818181818181818,0,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
scleroconjunctival,0.2,0.5,0.375,1,0.9,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.375,1,0.818181818181818,0,0.75,1,0.7,0.5,0.636363636363636,0,0.75,1,0.375,1,0.454545454545455,0,0.727272727272727,0,0.5,1,0.1,0.5,0.9,0.5
sclerokeratoiritis,0.2,0.5,0.375,1,0.9,0.5,0.272727272727273,0,0.363636363636364,0,0.818181818181818,0,0.8,0.5,0.272727272727273,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.818181818181818,0,0.727272727272727,0,0.363636363636364,0,0.727272727272727,0,0.454545454545455,0,0.727272727272727,0,0.2,0.5
scutelliplantation,0.2,0.5,0.375,1,0.636363636363636,0,0.454545454545455,0,0.272727272727273,0,0.9,0.5,0.9,0.5,0.727272727272727,0,0.909090909090909,0,0.9,0.5,0.1,0.5,0.75,1,0.454545454545455,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
sedimentologically,0.2,0.5,0.272727272727273,0,0.3,0.5,0.727272727272727,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semiaccomplishment,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.1,0.5,0.375,1,0.375,1,0.818181818181818,0,0.875,1,0.909090909090909,0,0.9,0.5,0.727272727272727,0,0.2,0.5,0.6,0.5,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0
semibiographically,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.625,1,0.727272727272727,0,0.818181818181818,0,0.5,0.5,0.363636363636364,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semicabalistically,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.1,0.5,0.625,1,0.1,0.5,0.9,0.5,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semicircumferentor,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.4,0.5,0.272727272727273,0,0.363636363636364,0,0.272727272727273,0,0.75,1,0.454545454545455,0,0.818181818181818,0,0.363636363636364,0
semicircumvolution,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.727272727272727,0,0.363636363636364,0,0.375,1,0.636363636363636,0,0.875,1,0.5,1,0.818181818181818,0,0.9,0.5,0.636363636363636,0,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1
semiconservatively,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.818181818181818,0,0.75,1,0.2,0.5,0.272727272727273,0,0.363636363636364,0,0.5,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.9,0.5,0.545454545454545,0
semiconventionally,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.375,1,0.818181818181818,0,0.75,1,0.5,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.727272727272727,0,0.818181818181818,0,0.75,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semidiaphanousness,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.3,0.5,0.727272727272727,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.1,0.5,0.75,1,0.818181818181818,0,0.636363636363636,0,0.2,0.5,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
semiexperimentally,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.272727272727273,0,0.25,1,0.909090909090909,0,0.272727272727273,0,0.363636363636364,0,0.727272727272727,0,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semifigurativeness,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.4,0.5,0.727272727272727,0,0.5,0.5,0.636363636363636,0,0.363636363636364,0,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.5,1,0.272727272727273,0,0.75,1,0.272727272727273,0,0.2,0.5,0.2,0.5
semigovernmentally,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.5,0.5,0.818181818181818,0,0.5,1,0.272727272727273,0,0.363636363636364,0,0.75,1,0.875,1,0.272727272727273,0,0.75,1,0.454545454545455,0,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semihydrobenzoinic,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.6,0.5,0.545454545454545,0,0.3,0.5,0.363636363636364,0,0.818181818181818,0,0.625,1,0.272727272727273,0,0.75,1,0.125,1,0.818181818181818,0,0.727272727272727,0,0.75,1,0.727272727272727,0,0.375,1
semimathematically,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.875,1,0.1,0.5,0.454545454545455,0,0.6,0.5,0.272727272727273,0,0.875,1,0.1,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semimetaphorically,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.875,1,0.272727272727273,0,0.454545454545455,0,0.1,0.5,0.909090909090909,0,0.6,0.5,0.818181818181818,0,0.363636363636364,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semioptimistically,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.818181818181818,0,0.909090909090909,0,0.454545454545455,0,0.727272727272727,0,0.875,1,0.727272727272727,0,0.2,0.5,0.454545454545455,0,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
semipathologically,0.2,0.5,0.272727272727273,0,0.875,1,0.727272727272727,0,0.909090909090909,0,0.1,0.5,0.454545454545455,0,0.6,0.5,0.818181818181818,0,0.9,0.5,0.818181818181818,0,0.5,0.5,0.727272727272727,0,0.375,1,0.1,0.5,0.9,0.5,0.9,0.5,0.545454545454545,0
